403,32,Corey LaJoie,Frd,5,30.96,3/2/2019 14:33
404,32,Corey LaJoie,Frd,6,30.935,3/2/2019 14:34
405,32,Corey LaJoie,Frd,7,31.077,3/2/2019 14:34
406,32,Corey LaJoie,Frd,8,31.057,3/2/2019 14:34
407,32,Corey LaJoie,Frd,9,31.128,3/2/2019 14:35
408,32,Corey LaJoie,Frd,10,31.091,3/2/2019 14:35
409,32,Corey LaJoie,Frd,11,497.76,3/2/2019 14:43
410,32,Corey LaJoie,Frd,12,31.085,3/2/2019 14:44
411,32,Corey LaJoie,Frd,13,30.97,3/2/2019 14:44
412,32,Corey LaJoie,Frd,14,30.983,3/2/2019 14:45
413,32,Corey LaJoie,Frd,15,31.052,3/2/2019 14:45
